FIPS,COUNTY_NAME,STATE_NAME,STATE_ABBR,AIRQUALTY_MEAN
01021,"Chilton County",Alabama,AL,9.00285035088
18087,"LaGrange County",Indiana,IN,9.00284976959
48127,"Dimmit County",Texas,TX,9.00227880478
48029,"Bexar County",Texas,TX,9.00029704065
13293,"Upson County",Georgia,GA,8.99952446331
13159,"Jasper County",Georgia,GA,8.99881232869
18135,"Randolph County",Indiana,IN,8.99711952209
18157,"Tippecanoe County",Indiana,IN,8.99689084291
39091,"Logan County",Ohio,OH,8.99529435084
13199,"Meriwether County",Georgia,GA,8.99449689048
48477,"Washington County",Texas,TX,8.99448601405
17009,"Brown County",Illinois,IL,8.99368494207
18031,"Decatur County",Indiana,IN,8.99327078733
17083,"Jersey County",Illinois,IL,8.9932352066
39019,"Carroll County",Ohio,OH,8.9902613163
26159,"Van Buren County",Michigan,MI,8.99008183252
13013,"Barrow County",Georgia,GA,8.98868052165
47065,"Hamilton County",Tennessee,TN,8.98501947191
13099,"Early County",Georgia,GA,8.98452359438
17183,"Vermilion County",Illinois,IL,8.98451519012
13097,"Douglas County",Georgia,GA,8.98433903285
21027,"Breckinridge County",Kentucky,KY,8.98159127486
40069,"Johnston County",Oklahoma,OK,8.98108488321
13145,"Harris County",Georgia,GA,8.98068618774
18177,"Wayne County",Indiana,IN,8.98062102
29187,"St. Francois County",Missouri,MO,8.97903953899
13043,"Candler County",Georgia,GA,8.97878944874
01005,"Barbour County",Alabama,AL,8.97849482756
53019,"Ferry County",Washington,WA,8.97801199512
13113,"Fayette County",Georgia,GA,8.97707128525
21021,"Boyle County",Kentucky,KY,8.97627210617
40107,"Okfuskee County",Oklahoma,OK,8.97623596191
13029,"Bryan County",Georgia,GA,8.9744162993
21083,"Graves County",Kentucky,KY,8.97340882619
20073,"Greenwood County",Kansas,KS,8.97195449997
48311,"McMullen County",Texas,TX,8.97177788417
01081,"Lee County",Alabama,AL,8.9684603074
18041,"Fayette County",Indiana,IN,8.96806716919
13031,"Bulloch County",Georgia,GA,8.96698625464
42065,"Jefferson County",Pennsylvania,PA,8.9665186882
18183,"Whitley County",Indiana,IN,8.96606445312
21049,"Clark County",Kentucky,KY,8.96534742628
05099,"Nevada County",Arkansas,AR,8.96487494076
18101,"Martin County",Indiana,IN,8.96358132362
21183,"Ohio County",Kentucky,KY,8.96292834812
45065,"McCormick County","South Carolina",SC,8.96226511002
16059,"Lemhi County",Idaho,ID,8.96134946591
18027,"Daviess County",Indiana,IN,8.96042340597
05103,"Ouachita County",Arkansas,AR,8.96014222645
17181,"Union County",Illinois,IL,8.95987165891
42091,"Montgomery County",Pennsylvania,PA,8.95958355495
13077,"Coweta County",Georgia,GA,8.95930848803
46029,"Codington County","South Dakota",SD,8.95903126399
05057,"Hempstead County",Arkansas,AR,8.95819213174
18085,"Kosciusko County",Indiana,IN,8.95419436693
48285,"Lavaca County",Texas,TX,8.95416302151
45011,"Barnwell County","South Carolina",SC,8.95320555743
18009,"Blackford County",Indiana,IN,8.95315718651
20045,"Douglas County",Kansas,KS,8.95297459995
45053,"Jasper County","South Carolina",SC,8.94845912331
18035,"Delaware County",Indiana,IN,8.94735590617
13067,"Cobb County",Georgia,GA,8.94597868486
27149,"Stevens County",Minnesota,MN,8.94536991119
48313,"Madison County",Texas,TX,8.94118905067
05045,"Faulkner County",Arkansas,AR,8.9400370121
29027,"Callaway County",Missouri,MO,8.9397611618
47153,"Sequatchie County",Tennessee,TN,8.93893456459
21155,"Marion County",Kentucky,KY,8.93792872959
06017,"El Dorado County",California,CA,8.93751529411
26151,"Sanilac County",Michigan,MI,8.9335769724
21007,"Ballard County",Kentucky,KY,8.93264687061
48265,"Kerr County",Texas,TX,8.93243888572
26067,"Ionia County",Michigan,MI,8.93055872917
27153,"Todd County",Minnesota,MN,8.93025779724
21151,"Madison County",Kentucky,KY,8.9285563689
26087,"Lapeer County",Michigan,MI,8.92850619868
06109,"Tuolumne County",California,CA,8.92838741385
19031,"Cedar County",Iowa,IA,8.927937603
48149,"Fayette County",Texas,TX,8.92768034568
18093,"Lawrence County",Indiana,IN,8.92708829244
48459,"Upshur County",Texas,TX,8.92558972041
17053,"Ford County",Illinois,IL,8.92501366933
18169,"Wabash County",Indiana,IN,8.92360699177
42011,"Berks County",Pennsylvania,PA,8.9226407638
21219,"Todd County",Kentucky,KY,8.92147572835
39153,"Summit County",Ohio,OH,8.92079456647
54069,"Ohio County","West Virginia",WV,8.92061758041
16085,"Valley County",Idaho,ID,8.92018454075
29011,"Barton County",Missouri,MO,8.9185401013
40145,"Wagoner County",Oklahoma,OK,8.91686317656
17029,"Coles County",Illinois,IL,8.91522379482
18049,"Fulton County",Indiana,IN,8.9147164481
01067,"Henry County",Alabama,AL,8.91153945923
18075,"Jay County",Indiana,IN,8.91129716237
42077,"Lehigh County",Pennsylvania,PA,8.91045995192
19013,"Black Hawk County",Iowa,IA,8.91017394066
27121,"Pope County",Minnesota,MN,8.9100703739
55105,"Rock County",Wisconsin,WI,8.9086420536
47013,"Campbell County",Tennessee,TN,8.90860298702
18069,"Huntington County",Indiana,IN,8.90847714742
42017,"Bucks County",Pennsylvania,PA,8.90761170387
05139,"Union County",Arkansas,AR,8.90644922564
05007,"Benton County",Arkansas,AR,8.90542562803
40037,"Creek County",Oklahoma,OK,8.90529211106
22019,"Calcasieu Parish",Louisiana,LA,8.90131327685
13091,"Dodge County",Georgia,GA,8.89941199621
18113,"Noble County",Indiana,IN,8.89656705123
17187,"Warren County",Illinois,IL,8.8935457468
48063,"Camp County",Texas,TX,8.89088233312
29099,"Jefferson County",Missouri,MO,8.89033759268
40099,"Murray County",Oklahoma,OK,8.88915419579
45005,"Allendale County","South Carolina",SC,8.88894685109
13157,"Jackson County",Georgia,GA,8.8885134697
13247,"Rockdale County",Georgia,GA,8.88410396576
20169,"Saline County",Kansas,KS,8.88390175502
42099,"Perry County",Pennsylvania,PA,8.88237501446
55059,"Kenosha County",Wisconsin,WI,8.88136456229
05039,"Dallas County",Arkansas,AR,8.87898445129
05059,"Hot Spring County",Arkansas,AR,8.87887149387
48385,"Real County",Texas,TX,8.87878057692
20087,"Jefferson County",Kansas,KS,8.87865552448
13201,"Miller County",Georgia,GA,8.8772521019
01007,"Bibb County",Alabama,AL,8.87546515465
13285,"Troup County",Georgia,GA,8.87522484706
48463,"Uvalde County",Texas,TX,8.87395999545
40005,"Atoka County",Oklahoma,OK,8.87292175908
42001,"Adams County",Pennsylvania,PA,8.8723385334
19183,"Washington County",Iowa,IA,8.87220892906
42125,"Washington County",Pennsylvania,PA,8.87175606037
17157,"Randolph County",Illinois,IL,8.87149338722
28163,"Yazoo County",Mississippi,MS,8.8703427996
17147,"Piatt County",Illinois,IL,8.86906043688
38003,"Barnes County","North Dakota",ND,8.86463853146
28127,"Simpson County",Mississippi,MS,8.86391599555
08001,"Adams County",Colorado,CO,8.85922569978
21181,"Nicholas County",Kentucky,KY,8.85631020864
48091,"Comal County",Texas,TX,8.85615526835
05013,"Calhoun County",Arkansas,AR,8.85582216162
21221,"Trigg County",Kentucky,KY,8.85527873039
29157,"Perry County",Missouri,MO,8.85488541921
39107,"Mercer County",Ohio,OH,8.8546482722
20151,"Pratt County",Kansas,KS,8.85450757345
21035,"Calloway County",Kentucky,KY,8.85356467111
17169,"Schuyler County",Illinois,IL,8.84992701667
18151,"Steuben County",Indiana,IN,8.84974899292
26075,"Jackson County",Michigan,MI,8.84852583068
48171,"Gillespie County",Texas,TX,8.84802901745
28029,"Copiah County",Mississippi,MS,8.84800960707
26045,"Eaton County",Michigan,MI,8.84564685822
18039,"Elkhart County",Indiana,IN,8.84497517347
48449,"Titus County",Texas,TX,8.84435176849
47051,"Franklin County",Tennessee,TN,8.8442142711
20059,"Franklin County",Kansas,KS,8.84416338603
46109,"Roberts County","South Dakota",SD,8.84412968159
13231,"Pike County",Georgia,GA,8.84257164001
21039,"Carlisle County",Kentucky,KY,8.84070655278
16049,"Idaho County",Idaho,ID,8.83886940471
41045,"Malheur County",Oregon,OR,8.83818337412
13117,"Forsyth County",Georgia,GA,8.83292620523
42041,"Cumberland County",Pennsylvania,PA,8.83257753709
16069,"Nez Perce County",Idaho,ID,8.83254441907
47061,"Grundy County",Tennessee,TN,8.83196229935
48013,"Atascosa County",Texas,TX,8.82680951848
20185,"Stafford County",Kansas,KS,8.82540063063
01069,"Houston County",Alabama,AL,8.82249949529
13223,"Paulding County",Georgia,GA,8.8195640564
29189,"St. Louis County",Missouri,MO,8.81956189871
55065,"Lafayette County",Wisconsin,WI,8.81953439258
22085,"Sabine Parish",Louisiana,LA,8.81627810796
12059,"Holmes County",Florida,FL,8.81618895897
48405,"San Augustine County",Texas,TX,8.81549326579
17131,"Mercer County",Illinois,IL,8.81349198023
47057,"Grainger County",Tennessee,TN,8.81248802609
26065,"Ingham County",Michigan,MI,8.81137173516
01097,"Mobile County",Alabama,AL,8.81132134524
01011,"Bullock County",Alabama,AL,8.80977609422
47031,"Coffee County",Tennessee,TN,8.80951668666
29093,"Iron County",Missouri,MO,8.80878459083
20053,"Ellsworth County",Kansas,KS,8.80874093374
48469,"Victoria County",Texas,TX,8.80872554779
17153,"Pulaski County",Illinois,IL,8.80632514954
48453,"Travis County",Texas,TX,8.80573358536
48297,"Live Oak County",Texas,TX,8.80363447326
12133,"Washington County",Florida,FL,8.80321496725
48439,"Tarrant County",Texas,TX,8.80246426264
48209,"Hays County",Texas,TX,8.80063591003
13217,"Newton County",Georgia,GA,8.80002343655
42121,"Venango County",Pennsylvania,PA,8.79611324129
26091,"Lenawee County",Michigan,MI,8.79414098603
28035,"Forrest County",Mississippi,MS,8.79302779111
26059,"Hillsdale County",Michigan,MI,8.79287709688
01061,"Geneva County",Alabama,AL,8.79246611595
21137,"Lincoln County",Kentucky,KY,8.79138105566
48073,"Cherokee County",Texas,TX,8.78948549791
47149,"Rutherford County",Tennessee,TN,8.78484025002
48267,"Kimble County",Texas,TX,8.78354872976
17109,"McDonough County",Illinois,IL,8.77983512878
40103,"Noble County",Oklahoma,OK,8.7784690104
05019,"Clark County",Arkansas,AR,8.77685256626
55055,"Jefferson County",Wisconsin,WI,8.77643003464
48507,"Zavala County",Texas,TX,8.77547255925
48031,"Blanco County",Texas,TX,8.77454406337
21051,"Clay County",Kentucky,KY,8.77364768982
18103,"Miami County",Indiana,IN,8.77281067588
18105,"Monroe County",Indiana,IN,8.77187526226
48055,"Caldwell County",Texas,TX,8.7712520957
13071,"Colquitt County",Georgia,GA,8.77098967234
20131,"Nemaha County",Kansas,KS,8.76904727936
01045,"Dale County",Alabama,AL,8.76465530396
20107,"Linn County",Kansas,KS,8.76443595886
21125,"Laurel County",Kentucky,KY,8.76197338104
21161,"Mason County",Kentucky,KY,8.76156727473
39049,"Franklin County",Ohio,OH,8.759497915
20149,"Pottawatomie County",Kansas,KS,8.75895257791
18179,"Wells County",Indiana,IN,8.75841632256
26037,"Clinton County",Michigan,MI,8.75826649666
48007,"Aransas County",Texas,TX,8.75672075484
01089,"Madison County",Alabama,AL,8.75644852898
20007,"Barber County",Kansas,KS,8.75451839331
19171,"Tama County",Iowa,IA,8.7531917572
20103,"Leavenworth County",Kansas,KS,8.75021076202
40091,"McIntosh County",Oklahoma,OK,8.74949982292
55045,"Green County",Wisconsin,WI,8.74725691477
20091,"Johnson County",Kansas,KS,8.74717296494
26113,"Missaukee County",Michigan,MI,8.74561314583
29173,"Ralls County",Missouri,MO,8.74555234909
21203,"Rockcastle County",Kentucky,KY,8.74521361457
12063,"Jackson County",Florida,FL,8.74514737622
39157,"Tuscarawas County",Ohio,OH,8.74436500337
45037,"Edgefield County","South Carolina",SC,8.74199240548
01087,"Macon County",Alabama,AL,8.74131833182
42073,"Lawrence County",Pennsylvania,PA,8.74022658666
31133,"Pawnee County",Nebraska,NE,8.73942820231
05051,"Garland County",Arkansas,AR,8.73746339898
21217,"Taylor County",Kentucky,KY,8.73689422607
28123,"Scott County",Mississippi,MS,8.73450333732
48071,"Chambers County",Texas,TX,8.73400702477
39041,"Delaware County",Ohio,OH,8.73351600435
26117,"Montcalm County",Michigan,MI,8.73324761024
39051,"Fulton County",Ohio,OH,8.73259032856
20143,"Ottawa County",Kansas,KS,8.7320227623
13171,"Lamar County",Georgia,GA,8.73135961805
13109,"Evans County",Georgia,GA,8.73131923676
18033,"DeKalb County",Indiana,IN,8.72918393062
42063,"Indiana County",Pennsylvania,PA,8.727582407
05085,"Lonoke County",Arkansas,AR,8.72673584067
22053,"Jefferson Davis Parish",Louisiana,LA,8.72529421355
49051,"Wasatch County",Utah,UT,8.72446472505
13149,"Heard County",Georgia,GA,8.72197234631
55043,"Grant County",Wisconsin,WI,8.72044197718
20157,"Republic County",Kansas,KS,8.72029928366
48021,"Bastrop County",Texas,TX,8.71853817426
47021,"Cheatham County",Tennessee,TN,8.71751393212
29125,"Maries County",Missouri,MO,8.71714895422
47001,"Anderson County",Tennessee,TN,8.71644544601
18055,"Greene County",Indiana,IN,8.71585639318
40095,"Marshall County",Oklahoma,OK,8.71357413701
48457,"Tyler County",Texas,TX,8.71347417831
28149,"Warren County",Mississippi,MS,8.70935855192
54103,"Wetzel County","West Virginia",WV,8.70882819249
47127,"Moore County",Tennessee,TN,8.7086224556
48319,"Mason County",Texas,TX,8.70844794964
20029,"Cloud County",Kansas,KS,8.70687707265
47147,"Robertson County",Tennessee,TN,8.70650456746
47189,"Wilson County",Tennessee,TN,8.70603504181
39055,"Geauga County",Ohio,OH,8.70316688831
20027,"Clay County",Kansas,KS,8.7026844422
01103,"Morgan County",Alabama,AL,8.70115034204
21045,"Casey County",Kentucky,KY,8.69376676733
38071,"Ramsey County","North Dakota",ND,8.69328109078
55131,"Washington County",Wisconsin,WI,8.69232624769
17071,"Henderson County",Illinois,IL,8.69106769562
48403,"Sabine County",Texas,TX,8.69011469448
31043,"Dakota County",Nebraska,NE,8.68826760186
41017,"Deschutes County",Oregon,OR,8.6880042683
19157,"Poweshiek County",Iowa,IA,8.68605742455
13253,"Seminole County",Georgia,GA,8.68566526685
27077,"Lake of the Woods County",Minnesota,MN,8.68484914026
48123,"DeWitt County",Texas,TX,8.68422965209
05025,"Cleveland County",Arkansas,AR,8.68416649955
17001,"Adams County",Illinois,IL,8.68285945366
26143,"Roscommon County",Michigan,MI,8.68231983185
31169,"Thayer County",Nebraska,NE,8.68198471069
48137,"Edwards County",Texas,TX,8.68084496039
21141,"Logan County",Kentucky,KY,8.68002838559
30023,"Deer Lodge County",Montana,MT,8.67990553379
48367,"Parker County",Texas,TX,8.67941871643
01031,"Coffee County",Alabama,AL,8.67887365818
29007,"Audrain County",Missouri,MO,8.67668385939
18001,"Adams County",Indiana,IN,8.675684611
19017,"Bremer County",Iowa,IA,8.67508487701
39099,"Mahoning County",Ohio,OH,8.67428315481
18065,"Henry County",Indiana,IN,8.67307480176
48175,"Goliad County",Texas,TX,8.67212748528
12005,"Bay County",Florida,FL,8.67202892303
42109,"Snyder County",Pennsylvania,PA,8.66964777311
45049,"Hampton County","South Carolina",SC,8.6694057689
42067,"Juniata County",Pennsylvania,PA,8.66929955916
26005,"Allegan County",Michigan,MI,8.66827652852
48177,"Gonzales County",Texas,TX,8.66643123627
39101,"Marion County",Ohio,OH,8.66569805145
49033,"Rich County",Utah,UT,8.66536976951
13045,"Carroll County",Georgia,GA,8.66510391235
13209,"Montgomery County",Georgia,GA,8.66272844587
40019,"Carter County",Oklahoma,OK,8.66143378505
39095,"Lucas County",Ohio,OH,8.66125046123
21109,"Jackson County",Kentucky,KY,8.66002585671
13105,"Elbert County",Georgia,GA,8.65967281659
48025,"Bee County",Texas,TX,8.65735176086
47187,"Williamson County",Tennessee,TN,8.65689384937
22005,"Ascension Parish",Louisiana,LA,8.65640094545
39173,"Wood County",Ohio,OH,8.65540280342
48299,"Llano County",Texas,TX,8.65537797251
18003,"Allen County",Indiana,IN,8.65406007767
08087,"Morgan County",Colorado,CO,8.65299565451
34021,"Mercer County","New Jersey",NJ,8.65104579926
20105,"Lincoln County",Kansas,KS,8.6502934032
17067,"Hancock County",Illinois,IL,8.649934732
29179,"Reynolds County",Missouri,MO,8.64837734516
28067,"Jones County",Mississippi,MS,8.64784784317
12131,"Walton County",Florida,FL,8.64598671595
42097,"Northumberland County",Pennsylvania,PA,8.6457554377
49057,"Weber County",Utah,UT,8.6456200963
27011,"Big Stone County",Minnesota,MN,8.64540462494
22061,"Lincoln Parish",Louisiana,LA,8.64487465223
01109,"Pike County",Alabama,AL,8.64419488907
48391,"Refugio County",Texas,TX,8.64248128371
48159,"Franklin County",Texas,TX,8.64181435108
19107,"Keokuk County",Iowa,IA,8.64092063904
48187,"Guadalupe County",Texas,TX,8.6395544529
37057,"Davidson County","North Carolina",NC,8.63942615802
01037,"Coosa County",Alabama,AL,8.63894870064
01071,"Jackson County",Alabama,AL,8.63611838222
39025,"Clermont County",Ohio,OH,8.63462495804
01043,"Cullman County",Alabama,AL,8.63446998596
48307,"McCulloch County",Texas,TX,8.63415661454
39043,"Erie County",Ohio,OH,8.63405151367
28079,"Leake County",Mississippi,MS,8.63383507729
39171,"Williams County",Ohio,OH,8.63326600882
08005,"Arapahoe County",Colorado,CO,8.63221016637
13057,"Cherokee County",Georgia,GA,8.63176441193
48255,"Karnes County",Texas,TX,8.62972855568
19057,"Des Moines County",Iowa,IA,8.62934626066
29161,"Phelps County",Missouri,MO,8.62718160947
49045,"Tooele County",Utah,UT,8.62687564665
42045,"Delaware County",Pennsylvania,PA,8.62594334284
29165,"Platte County",Missouri,MO,8.62540245056
30111,"Yellowstone County",Montana,MT,8.61682946267
13179,"Liberty County",Georgia,GA,8.61474074258
34005,"Burlington County","New Jersey",NJ,8.61381009773
26035,"Clare County",Michigan,MI,8.61362012227
17041,"Douglas County",Illinois,IL,8.61281622781
01047,"Dallas County",Alabama,AL,8.61279567719
17003,"Alexander County",Illinois,IL,8.61164506276
47015,"Cannon County",Tennessee,TN,8.60974438985
39075,"Holmes County",Ohio,OH,8.60768318176
01121,"Talladega County",Alabama,AL,8.60705208778
20161,"Riley County",Kansas,KS,8.60681804021
47003,"Bedford County",Tennessee,TN,8.60581596692
48387,"Red River County",Texas,TX,8.60460783641
40003,"Alfalfa County",Oklahoma,OK,8.60335191091
13139,"Hall County",Georgia,GA,8.60277591433
49005,"Cache County",Utah,UT,8.59782291103
13277,"Tift County",Georgia,GA,8.5977091108
48327,"Menard County",Texas,TX,8.59750350316
42051,"Fayette County",Pennsylvania,PA,8.59522574881
26121,"Muskegon County",Michigan,MI,8.59516974056
22069,"Natchitoches Parish",Louisiana,LA,8.59388988018
47177,"Warren County",Tennessee,TN,8.59357627233
12013,"Calhoun County",Florida,FL,8.59202659831
40013,"Bryan County",Oklahoma,OK,8.59173419952
22011,"Beauregard Parish",Louisiana,LA,8.59096552432
42021,"Cambria County",Pennsylvania,PA,8.58961623648
28073,"Lamar County",Mississippi,MS,8.58958200975
45013,"Beaufort County","South Carolina",SC,8.58835917711
18067,"Howard County",Indiana,IN,8.58666915894
01127,"Walker County",Alabama,AL,8.5843941982
29065,"Dent County",Missouri,MO,8.58275471563
48355,"Nueces County",Texas,TX,8.58222297827
19139,"Muscatine County",Iowa,IA,8.58173116048
05069,"Jefferson County",Arkansas,AR,8.57959426683
19075,"Grundy County",Iowa,IA,8.5778315862
27009,"Benton County",Minnesota,MN,8.57770955563
49003,"Box Elder County",Utah,UT,8.57747333359
19115,"Louisa County",Iowa,IA,8.57652549744
06013,"Contra Costa County",California,CA,8.57613013188
49043,"Summit County",Utah,UT,8.57475323947
40111,"Okmulgee County",Oklahoma,OK,8.57467092787
20013,"Brown County",Kansas,KS,8.57275495529
39147,"Seneca County",Ohio,OH,8.57246112823
27141,"Sherburne County",Minnesota,MN,8.57126108805
42029,"Chester County",Pennsylvania,PA,8.57025046971
19087,"Henry County",Iowa,IA,8.56986991564
21105,"Hickman County",Kentucky,KY,8.56775697072
48411,"San Saba County",Texas,TX,8.5669708252
31097,"Johnson County",Nebraska,NE,8.56638288498
27145,"Stearns County",Minnesota,MN,8.5652140379
19111,"Lee County",Iowa,IA,8.56515224163
01017,"Chambers County",Alabama,AL,8.56435161478
39129,"Pickaway County",Ohio,OH,8.56432191949
21147,"McCreary County",Kentucky,KY,8.56016027927
48113,"Dallas County",Texas,TX,8.56009838104
28129,"Smith County",Mississippi,MS,8.55793380737
28051,"Holmes County",Mississippi,MS,8.55786887082
39169,"Wayne County",Ohio,OH,8.55726146698
13015,"Bartow County",Georgia,GA,8.55632479986
28021,"Claiborne County",Mississippi,MS,8.55479233082
19193,"Woodbury County",Iowa,IA,8.55412032686
42053,"Forest County",Pennsylvania,PA,8.55349915368
01039,"Covington County",Alabama,AL,8.55346615174
13143,"Haralson County",Georgia,GA,8.55346536636
01105,"Perry County",Alabama,AL,8.55338424185
48199,"Hardin County",Texas,TX,8.55334072528
39077,"Huron County",Ohio,OH,8.55313818078
19149,"Plymouth County",Iowa,IA,8.55054248174
05105,"Perry County",Arkansas,AR,8.54696655273
13035,"Butts County",Georgia,GA,8.54516372681
13011,"Banks County",Georgia,GA,8.54421315874
39069,"Henry County",Ohio,OH,8.54352628268
47165,"Sumner County",Tennessee,TN,8.54271989399
20115,"Marion County",Kansas,KS,8.54259486632
55025,"Dane County",Wisconsin,WI,8.54220350054
29127,"Marion County",Missouri,MO,8.54144465129
13087,"Decatur County",Georgia,GA,8.54132854237
12033,"Escambia County",Florida,FL,8.53807254065
20123,"Mitchell County",Kansas,KS,8.53632207712
40085,"Love County",Oklahoma,OK,8.53584504128
01001,"Autauga County",Alabama,AL,8.53534833123
46051,"Grant County","South Dakota",SD,8.5337838393
13279,"Toombs County",Georgia,GA,8.53265571594
48435,"Sutton County",Texas,TX,8.53158926964
39013,"Belmont County",Ohio,OH,8.53074941039
38081,"Sargent County","North Dakota",ND,8.53069332874
26139,"Ottawa County",Michigan,MI,8.52928606669
28031,"Covington County",Mississippi,MS,8.52918834686
40137,"Stephens County",Oklahoma,OK,8.52680909634
28125,"Sharkey County",Mississippi,MS,8.52576788266
48287,"Lee County",Texas,TX,8.52468698165
08121,"Washington County",Colorado,CO,8.52271045783
39175,"Wyandot County",Ohio,OH,8.51991279309
48083,"Coleman County",Texas,TX,8.51946502262
01095,"Marshall County",Alabama,AL,8.51710595025
48095,"Concho County",Texas,TX,8.51247895997
40011,"Blaine County",Oklahoma,OK,8.5108354275
26063,"Huron County",Michigan,MI,8.50944865983
47079,"Henry County",Tennessee,TN,8.50788424565
31147,"Richardson County",Nebraska,NE,8.50715558669
12113,"Santa Rosa County",Florida,FL,8.50709370204
48423,"Smith County",Texas,TX,8.50680566717
13131,"Grady County",Georgia,GA,8.50589553515
20009,"Barton County",Kansas,KS,8.50224994024
29137,"Monroe County",Missouri,MO,8.50180280776
34015,"Gloucester County","New Jersey",NJ,8.49789021232
45081,"Saluda County","South Carolina",SC,8.4976606369
20033,"Comanche County",Kansas,KS,8.49705557028
17019,"Champaign County",Illinois,IL,8.49643519719
48221,"Hood County",Texas,TX,8.49536122216
12091,"Okaloosa County",Florida,FL,8.49523319517
12045,"Gulf County",Florida,FL,8.49498765609
27171,"Wright County",Minnesota,MN,8.49443011814
39067,"Harrison County",Ohio,OH,8.49430616697
31173,"Thurston County",Nebraska,NE,8.49419960609
48499,"Wood County",Texas,TX,8.49090735118
40101,"Muskogee County",Oklahoma,OK,8.48733375549
26107,"Mecosta County",Michigan,MI,8.4866830349
21199,"Pulaski County",Kentucky,KY,8.48591173263
21001,"Adair County",Kentucky,KY,8.4851474762
28007,"Attala County",Mississippi,MS,8.48482871056
54003,"Berkeley County","West Virginia",WV,8.48311462402
13309,"Wheeler County",Georgia,GA,8.48025524616
40067,"Jefferson County",Oklahoma,OK,8.47921065489
21123,"Larue County",Kentucky,KY,8.47845172882
42055,"Franklin County",Pennsylvania,PA,8.47804346952
26155,"Shiawassee County",Michigan,MI,8.47774284026
20197,"Wabaunsee County",Kansas,KS,8.47648841143
42095,"Northampton County",Pennsylvania,PA,8.47574367523
20097,"Kiowa County",Kansas,KS,8.47572449843
21093,"Hardin County",Kentucky,KY,8.47274955114
45047,"Greenwood County","South Carolina",SC,8.47245464325
48053,"Burnet County",Texas,TX,8.47127176214
01041,"Crenshaw County",Alabama,AL,8.47023029327
13055,"Chattooga County",Georgia,GA,8.46967334747
48271,"Kinney County",Texas,TX,8.46956560088
29123,"Madison County",Missouri,MO,8.46769869328
28055,"Issaquena County",Mississippi,MS,8.46760515066
30039,"Granite County",Montana,MT,8.46669910871
21173,"Montgomery County",Kentucky,KY,8.46656649453
29217,"Vernon County",Missouri,MO,8.4663888216
47103,"Lincoln County",Tennessee,TN,8.46624909507
20005,"Atchison County",Kansas,KS,8.46576793377
13233,"Polk County",Georgia,GA,8.46325912476
48491,"Williamson County",Texas,TX,8.46242165565
31059,"Fillmore County",Nebraska,NE,8.46226434708
19123,"Mahaska County",Iowa,IA,8.46173758507
22063,"Livingston Parish",Louisiana,LA,8.46158186595
39039,"Defiance County",Ohio,OH,8.46131383456
47161,"Stewart County",Tennessee,TN,8.46058111924
48409,"San Patricio County",Texas,TX,8.46044697762
13267,"Tattnall County",Georgia,GA,8.45883369446
01057,"Fayette County",Alabama,AL,8.45807832479
37119,"Mecklenburg County","North Carolina",NC,8.45708050447
01085,"Lowndes County",Alabama,AL,8.45611011281
19043,"Clayton County",Iowa,IA,8.45539820636
05035,"Crittenden County",Arkansas,AR,8.45530649821
40077,"Latimer County",Oklahoma,OK,8.45522106261
22003,"Allen Parish",Louisiana,LA,8.45338362142
31127,"Nemaha County",Nebraska,NE,8.45189030965
48167,"Galveston County",Texas,TX,8.45088723728
39005,"Ashland County",Ohio,OH,8.44847480456
05145,"White County",Arkansas,AR,8.44664974213
05011,"Bradley County",Arkansas,AR,8.44637745077
48399,"Runnels County",Texas,TX,8.44285682042
39139,"Richland County",Ohio,OH,8.44169315925
39117,"Morrow County",Ohio,OH,8.43616397564
28111,"Perry County",Mississippi,MS,8.43494766951
26039,"Crawford County",Michigan,MI,8.43419961929
29111,"Lewis County",Missouri,MO,8.43329456117
27151,"Swift County",Minnesota,MN,8.43300122228
48147,"Fannin County",Texas,TX,8.43255718895
28053,"Humphreys County",Mississippi,MS,8.43246531487
29013,"Bates County",Missouri,MO,8.43163276854
48049,"Brown County",Texas,TX,8.43156150535
48497,"Wise County",Texas,TX,8.42987184525
06095,"Solano County",California,CA,8.42826105998
26057,"Gratiot County",Michigan,MI,8.42548985481
21031,"Butler County",Kentucky,KY,8.42269643148
01131,"Wilcox County",Alabama,AL,8.42249798775
18005,"Bartholomew County",Indiana,IN,8.42076840767
13255,"Spalding County",Georgia,GA,8.42044226329
01013,"Butler County",Alabama,AL,8.41986921559
21065,"Estill County",Kentucky,KY,8.41985917091
39155,"Trumbull County",Ohio,OH,8.41604952812
45063,"Lexington County","South Carolina",SC,8.41536981409
55049,"Iowa County",Wisconsin,WI,8.41326202665
48223,"Hopkins County",Texas,TX,8.41065692902
39133,"Portage County",Ohio,OH,8.40998509526
29031,"Cape Girardeau County",Missouri,MO,8.40838947296
48119,"Delta County",Texas,TX,8.40813265906
26073,"Isabella County",Michigan,MI,8.40527335803
01053,"Escambia County",Alabama,AL,8.40497120944
26123,"Newaygo County",Michigan,MI,8.40407161713
40127,"Pushmataha County",Oklahoma,OK,8.40297408634
48333,"Mills County",Texas,TX,8.40296259381
19023,"Butler County",Iowa,IA,8.40010967255
21213,"Simpson County",Kentucky,KY,8.39880673091
48337,"Montague County",Texas,TX,8.39843119746
28065,"Jefferson Davis County",Mississippi,MS,8.39639105116
45001,"Abbeville County","South Carolina",SC,8.3953608733
48363,"Palo Pinto County",Texas,TX,8.39304539136
